% # iter+eval+sigma+0+fitness+xbest, seed=682949, Tue Apr 21 22:01:56 2015
1 9 22.6647921179 0 -9.0 0.596871568472 30.0395299885 550.734821016 30.7480033973 25.814273798 -19.1149362326
2 18 22.9095224012 0 -9.0 2.08451429221 37.960980599 553.524677588 51.8947438134 52.3533347303 18.0874492823
3 27 24.0981861384 0 -8.5 30.7623459823 32.8159555683 558.424290102 39.5754290323 66.2569726631 -36.029332263
4 36 26.3861694851 0 -8.5 55.4109941492 15.5923838699 537.991153827 73.6140439504 74.7786283115 -20.5884957588
5 45 24.9714647585 0 -8.5 52.469699945 16.5110080766 526.736213079 35.964733383 71.4716662214 -44.6162160644
6 54 23.9849433678 0 -9.0 38.385767524 8.92463897148 542.512701173 32.6995767514 59.2040736296 -33.7517033253
7 63 25.3974164095 0 -8.0 76.9530525969 -18.8469479261 581.381580619 87.3462209045 39.4032322357 -47.047757036
8 72 26.7475506424 0 -9.0 85.4048577863 -9.55425622114 575.645814019 52.3637566385 132.43933667 -37.5589369182
9 81 25.1826684257 0 -9.0 40.2963384456 -23.0699423783 547.97433283 86.12197421 90.7479436881 -24.7293343978
10 90 28.3942792854 0 -9.0 61.8257937202 13.2795555667 527.229681801 122.468262592 139.865135625 -49.3683422527
11 99 29.2639404143 0 -9.0 106.475550124 7.44594705792 516.725345322 108.168696921 118.32082886 -59.7887255514
12 108 27.057508536 0 -9.0 97.2856953738 28.8094322332 511.188843763 115.595479476 94.8824819549 -44.7175240504
13 117 26.6447735819 0 -9.0 44.0038112381 21.4879445237 512.184736345 97.7593423952 83.8157416188 -48.2147535616
14 126 26.9812261447 0 -8.5 99.4251135552 50.3901383653 529.321373706 162.686464049 112.155253962 -37.5797279548
15 135 25.79424728 0 -9.0 20.0207466001 18.2005047521 532.741441388 113.709814172 64.2500781503 -43.997303669
16 144 25.0409224524 0 -9.0 45.9525461918 1.77074287587 524.712937387 113.372887482 67.4429153319 -26.7013421744
17 153 25.2773835953 0 -9.0 49.6756298347 10.1139389447 486.096359908 102.31675263 79.3443671528 -36.8189603833
18 162 26.5663354795 0 -8.5 47.0895187278 -12.9524380629 498.569651947 140.939243462 43.0351635691 -34.1777833024
19 171 24.1619132967 0 -9.0 62.6410775116 17.654975244 472.249580586 97.6765342427 83.267175588 -48.695826629
20 180 23.9017090981 0 -9.0 27.2729806899 23.7859638802 461.183888451 84.3872885533 34.0300080621 -55.1974833851
21 189 22.6999528422 0 -9.0 12.0961756654 14.7372239374 512.124792375 128.121283622 13.2523736852 -45.7968235666
22 198 22.9960560324 0 -9.0 46.0451291209 -15.8664595018 491.572296779 103.463495127 29.3418543669 -74.078507304
23 207 20.9873430854 0 -8.5 45.2699124608 -6.25452602693 493.449045373 124.46407733 27.6539437057 -60.1827351335
24 216 19.521942854 0 -9.5 36.5113835023 -4.61176667126 503.708589577 133.015996453 36.9859367696 -86.6695224804
25 225 17.421893987 0 -10.0 46.8709135525 15.5754774184 481.931334541 115.235919737 33.6262793943 -69.0654596533
26 234 17.9262236116 0 -8.5 61.9359624585 -12.1995291376 508.265025792 145.621193207 -0.142254811269 -69.4793898157
27 243 17.0985289442 0 -9.5 70.0524585516 -8.74143575357 508.713276883 121.541051559 39.5574081138 -83.301608639
28 252 16.8178268251 0 -9.5 47.5065524158 -5.16990737432 526.274997779 118.242539245 8.8238645579 -80.6377179733
29 261 15.5882940164 0 -9.5 53.2202280619 -4.33762351365 518.720714779 102.891771594 19.2493288333 -73.1817355907
30 270 15.4481597448 0 -9.0 46.9338303126 1.75948799349 514.144932064 109.50085469 14.1651844659 -57.6017753696
31 279 16.2957278845 0 -9.0 45.5136230364 -14.7158101364 549.809221621 91.7725376851 -6.05987964753 -67.0006390949
32 288 14.5890571399 0 -9.0 59.5663602933 1.54368048489 529.169127989 117.613508348 38.6596888003 -78.9929038967
33 297 12.1621896713 0 -9.0 55.4034977775 3.69587646608 523.328068108 123.171551099 19.830811583 -79.8312184471
34 306 12.5571436069 0 -9.5 43.1449424973 3.54527913105 524.943950747 114.857574804 -5.57653233981 -77.6803284941
35 315 15.8815976373 0 -9.0 14.4628079343 14.8427035721 514.626986843 84.9652259551 -4.32167040226 -67.2180269394
36 324 18.1875468091 0 -9.5 37.1346170009 -2.16199259053 509.121380494 57.0495712024 7.57306271382 -69.936987165
37 333 18.1120084272 0 -9.5 29.7504747633 -4.90372219228 519.369445312 66.0394544862 -10.3473397706 -77.9275864249
38 342 19.2646007826 0 -9.0 12.0169795196 -0.675869228385 514.018412834 89.1903396752 0.503224829829 -66.0206302174
39 351 19.1641093475 0 -9.0 23.2562854869 -8.37063550989 511.649925172 107.146145398 19.8452752083 -76.560916018
40 360 20.3889717735 0 -9.0 8.78655143279 -16.8493949813 554.45932223 105.370636191 -29.3504353049 -80.7389129149
41 369 21.0421508441 0 -8.5 4.56518140888 -0.259097626124 541.286658365 98.7814141394 -39.5332344999 -69.1786278432
42 378 21.7649018043 0 -9.0 16.5794382878 0.554714042794 538.060079746 117.65402423 -47.6183250469 -96.5695253317
43 387 23.5992527812 0 -9.0 10.3996960389 14.5484329686 532.256529319 151.464035033 -56.6694627986 -85.5819501593
44 396 23.2487227412 0 -9.0 30.8330824495 5.81795554496 526.769176276 153.713307331 3.02504319067 -93.175505123
45 405 22.6897487326 0 -9.0 37.4296034052 17.0013486503 547.643810962 144.404504776 29.6037620262 -96.7029309795
46 414 24.3045324429 0 -9.0 21.9472991826 -2.94132866987 537.538078992 142.630144579 52.653590484 -90.841464396
47 423 23.7503495203 0 -9.0 28.4327475196 9.79005296044 540.701636415 126.193891679 47.2135302194 -89.8416809917
48 432 22.6863912796 0 -9.0 46.134794709 19.605966261 538.368167529 166.611893617 49.2488114114 -104.872125414
49 441 22.8063406146 0 -9.5 48.6454857204 0.371476877829 542.300236251 115.339539731 52.691209642 -93.6359167017
50 450 24.7604187941 0 -8.5 57.5793571642 -4.2430558672 588.228382566 124.696297355 34.7891012461 -105.072388539
51 459 26.0925835645 0 -9.0 57.8139154229 -34.3176922606 603.359437595 132.329190426 50.0486871121 -98.1379048671
52 468 28.4363123984 0 -8.5 103.762459695 -35.604747641 617.807189171 80.7360649861 91.1872501572 -103.063803047
53 477 30.8954168806 0 -9.0 101.263993905 -25.3096341143 614.162588616 119.09336963 77.1774329175 -131.024795086
54 486 34.5047433914 0 -8.5 115.547368892 -47.664296571 620.564848794 77.9588726344 112.177271765 -107.53016786
55 495 38.9639244444 0 -8.5 167.578909031 -85.9803648937 624.934565302 56.2355796021 165.357814423 -103.603138719
56 504 38.3873014161 0 -9.0 121.972699965 -66.5421833113 628.182104227 102.760544118 80.7461275515 -109.375173732
57 513 37.7938252791 0 -9.0 147.494980384 -120.314496727 664.147945879 22.9593782429 111.102180515 -106.179830927
58 522 35.4458752524 0 -8.5 128.310796159 -68.7986266992 622.17407256 127.334583869 123.840342947 -112.437498474
59 531 33.008270882 0 -8.5 131.605825279 -73.0040196598 626.631478916 84.928015945 107.744117275 -88.8100632904
60 540 31.826257155 0 -8.5 137.40739498 -87.2657888664 643.89086503 128.641527625 99.9474651812 -94.9125062973
61 549 28.7799352021 0 -9.0 109.384607694 -32.1870610269 599.912542894 159.902836593 88.1903906628 -116.793943777
62 558 27.5100039911 0 -9.0 121.176358881 -54.5795991558 617.651825178 161.972366673 69.9287410384 -126.556608185
63 567 25.5635129499 0 -9.5 99.4893389676 -58.4277812383 605.864403876 148.963785096 35.6240748385 -102.267120217
64 576 24.9617458938 0 -8.5 115.290552293 -70.1979277396 659.753438218 143.244959441 61.3422118743 -119.17642026
65 585 23.3314938663 0 -8.5 86.784113047 -51.055320291 640.375868313 137.78609245 42.001903203 -115.452381407
66 594 21.9792716767 0 -9.0 116.712247142 -59.9066549694 643.92594954 123.632292321 95.8508909867 -124.441967917
67 603 23.3971629206 0 -8.5 101.610408558 -57.1152963287 661.228599397 124.045956002 76.2549248448 -129.271278526
68 612 23.3814813778 0 -9.0 82.1233835704 -44.4727565428 623.188255691 171.813216024 70.3086626875 -127.081204096
69 621 22.2583194109 0 -9.0 84.5714842247 -48.2244015002 626.802888749 133.823375407 90.5444589072 -118.262688433
70 630 21.0365313094 0 -9.0 84.6050949283 -59.745131376 646.258650798 138.7232677 74.1529578087 -124.901604285
71 639 21.4110314742 0 -8.5 130.157504273 -77.4159065771 662.790364735 105.795669996 149.604843053 -139.626086013
72 648 21.7377179367 0 -9.0 77.5806371785 -45.8982685858 606.156420126 171.747829075 74.8536498384 -107.625573428
73 657 25.640737912 0 -8.5 64.3576067256 -56.80761436 611.206508301 136.241378352 67.4116627158 -86.7574837915
74 666 22.6874445475 0 -9.5 100.581583842 -53.5593959634 622.771800051 137.195182209 112.401235633 -121.133640024
75 675 21.1085771656 0 -8.5 82.4189145627 -50.442985972 603.71496052 145.624639689 99.9664824394 -97.4936382937
76 684 21.5149393979 0 -8.5 70.3257535807 -37.9618050546 634.405694551 118.885537167 104.984577399 -114.157137433
77 693 20.3471675785 0 -9.0 64.8077867766 -57.0671108008 607.217933799 142.489984047 82.7095093998 -95.1322352397
78 702 19.4688213547 0 -9.0 82.5049355921 -57.2596047548 609.162579423 147.872502059 119.450212302 -98.8709964336
79 711 19.7961944747 0 -9.0 64.9854164502 -38.1838861027 592.725406243 161.435831888 120.676664252 -102.106496218
80 720 18.3005978862 0 -9.0 47.5804456161 -28.2022385486 580.382630475 153.74151285 98.4267768426 -100.647640633
81 729 16.8264771233 0 -9.0 34.1021766243 -24.5828853854 582.640649854 153.532166596 93.2984084797 -95.9100743736
82 738 17.8050763622 0 -9.0 43.3108310708 -34.9821738691 596.610008632 126.146421499 108.893777468 -87.7694030753
83 747 17.2751427564 0 -9.0 27.7500750912 -25.5697184295 567.823241597 146.304459193 86.1682851141 -80.7176728529
84 756 15.9972396953 0 -9.0 21.9470181058 -24.0866142295 578.812740798 146.098777784 84.453807713 -79.8007976699
85 765 16.0385229317 0 -9.5 19.8416695347 -19.2352490296 577.211157453 153.419216103 66.6485217178 -85.3257969885
86 774 16.3756731075 0 -9.0 -2.29897473124 -12.8703905773 566.680229711 138.866912951 51.0074684216 -72.9749009205
87 783 16.744182587 0 -9.0 1.00303409516 -7.8260046795 558.95541521 155.294593216 54.03057777 -71.696893718
88 792 16.1060780972 0 -9.0 -5.23505787227 -9.76362774496 554.064116931 167.62825236 44.6785299399 -77.5202736972
89 801 15.7757399341 0 -9.0 7.50838311139 -11.8414353896 568.611567904 153.831642502 76.9520468133 -85.7084540062
90 810 15.8261664325 0 -9.0 -26.6966728063 4.1062280491 554.001188912 164.209186025 31.7916347913 -74.7209128924
91 819 16.5351367344 0 -9.0 -26.5675022155 18.1763245842 532.040817968 190.46334796 23.8283489064 -77.2699258568
92 828 17.7489695157 0 -8.5 4.34146475832 -8.71170699268 554.016031782 171.850983626 43.5305919977 -77.5762910289
93 837 18.9036152857 0 -8.5 -56.6329100547 22.6013884899 540.892776281 175.654775851 0.351268566426 -70.0192111211
94 846 21.8496880938 0 -9.0 -38.4825755978 1.14846819832 553.675939813 155.283597516 35.7830114918 -60.7982595411
95 855 19.9860518377 0 -9.5 -43.9099530371 15.9624755624 531.749036101 189.251503109 9.23690636771 -69.83991804
96 864 21.1894483592 0 -8.5 -126.96011803 57.2978433772 493.145725687 179.081404484 -51.274167289 -38.5067804476
97 873 23.2019604228 0 -9.0 -87.1860942497 22.8384968092 514.936051796 180.077755813 -7.40398991608 -51.1720791056
98 882 23.565772432 0 -9.0 -97.0524492766 34.3265174337 517.429051403 160.813350853 -3.12175644673 -50.7339073288
99 891 27.2778954192 0 -9.0 -102.07373124 32.5777875321 546.837550383 149.83948895 1.1538511543 -63.5972805148
100 900 26.7765070703 0 -9.5 -148.461878875 68.3348093933 511.740743322 155.955960205 -35.5092277738 -53.6852803033
101 909 25.2403043729 0 -9.5 -67.499845675 31.3807464859 525.167849592 185.934977626 5.38219760585 -72.2145564438
